id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id
4828896984305577,Mc7K2i44N,3277640040,东莞电台畅享1075,【#畅享1075微路况#】19:00路况一、快速路（1）环城路：1.高埗镇环城路芦村特大桥路段往万江方向，由于车流量大，行车缓慢约1.6公里，铁骑在该路段巡逻。2.寮步镇环城路莞樟立交路段往石碣方向，由于车流量大，行车缓慢约2.0公里，铁骑在该路段巡逻。（2）环莞快速：南城区环莞快速西平立交路段往万江方向，由于交通事故，行车缓慢约2.5公里，铁骑现场处理。（3）东部快速：寮步镇东部快速寮步立交路段往横沥方向，由于交通事故，行车缓慢约2.2公里，铁骑现场处理。（4）松山湖大道：东城区松山湖大道中医院路段往市区方向，由于道路施工，行车缓慢约2.1公里，铁骑在该路段巡逻。二、城区：（1）莞城区：1.莞太路旧汽车总站路口，由于车流量大，周边行车缓慢。（2）东城区：1.东城中路光辉家具路口，由于车流量大，周边行车缓慢。2.东城中路黄旗路口，由于车流量大，周边行车缓慢。3.莞樟路石井路口，由于车流量大，周边行车缓慢。（3）南城区：1.沿河路金丰三桥路段，由于车流量大，周边行车缓慢。2.东莞大道西平路口，由于车流量大，周边行车缓慢。以上缓行路口，均有辖区大队现场值守。,,,,畅享1075微路况,0,0,0,2022-10-26 19:03,360安全浏览器,,,
4829100659966219,Mcd2xFOFt,3277640040,东莞电台畅享1075,【#畅享1075微路况#】8:30路况一、快速路（1）环城路：1.东城区环城路东莞市康复医院路段往南城方向，事故已处理，交通恢复正常。2.东城区环城路该马石山隧道路段往南城方向，交通恢复正常。3.南城区环城路沿河立交路段往东城方向，由于交通事故，行车缓慢约2公里，铁骑现场处理。（2）松山湖大道：东城区松山湖大道中医院路段往市区方向，由于道路施工，行车缓慢约2.1公里，铁骑在该路段巡逻。二、城区：（1）莞城区：金牛路旧车站路口，交通恢复正常。（2）东城区：1.莞温路大井头路口，由于施工，周边行车缓慢。2.鸿福路东城职中路口，由于车流量大，周边行车缓慢。（3）南城区：莞太路鸿福路口，由于车流量大，周边行车缓慢。以上缓行路口，均有辖区大队现场值守。,,,,畅享1075微路况,0,0,0,2022-10-27 08:32,360安全浏览器,,,
4828889577423341,Mc7y5v99j,3277640040,东莞电台畅享1075,【#畅享1075微路况#】18:30路况一、快速路（1）环城路：1.南城区环城路莞太立交路段往东城方向，由于车流量大，行车缓慢约1.6公里，铁骑在该路段巡逻。2.东城区环城路黄公坑路段往寮步方向，由于交通事故，行车缓慢约1.6公里，铁骑现场处理。3.南城区环城路国际公馆路段往万江方向，由于交通事故，行车缓慢约1.5公里，铁骑现场处理。4.寮步镇环城路莞樟立交路段往石碣方向，由于车流量大，行车缓慢约2.1公里，铁骑在该路段巡逻。（2）环莞快速：南城区环莞快速西平立交路段往东城方向，由于车流量大，行车缓慢约2.0公里，铁骑在该路段巡逻。（3）东部快速：寮步镇东部快速寮步立交路段往市区方向，由于车流量大，行车缓慢约2.1公里，铁骑在该路段巡逻。（4）松山湖大道：东城区松山湖大道中医院路段往市区方向，由于道路施工，行车缓慢约2.1公里，铁骑在该路段巡逻。二、城区：（1）莞城区：1.旗峰路戙船澳路口，由于车流量大，周边行车缓慢。2.东城西路城区加油站路口，由于车流量大，周边行车缓慢。3.莞太路旧汽车总站路口，由于车流量大，周边行车缓慢。（2）东城区：1.东城中路光辉家具路口，由于车流量大，周边行车缓慢。2.东城中路黄旗路口，由于车流量大，周边行车缓慢。3.莞樟路石井路口，由于车流量大，周边行车缓慢。（3）南城区：1.东莞大道国贸城路口，由于车流量大，周边行车缓慢。2.东莞大道西平路口，由于车流量大，周边行车缓慢。3.莞太路旧海关路口，由于车流量大，周边行车缓慢。4.三元路-宏图路路口，由于车流量大，周边行车缓慢。以上缓行路口，均有辖区大队现场值守。,,,,畅享1075微路况,0,0,1,2022-10-26 18:34,360安全浏览器,,,
4828879484617877,Mc7hOjnjT,7754058711,IsayYes求婚策划师大東,东莞南城求婚‖结婚前一定要有求婚！脸都是会看腻的总要留下什么不一样的个性、气味、眼神、毫无逻辑天马行空的话让我永远执着求婚服务区域：莞城，东城，南城，万江#求婚策划##创意求婚##求婚#,,东莞,,"求婚策划,创意求婚,求婚",0,1,1,2022-10-26 17:54,Redmi 10X 全芯超越,"['https://wx1.sinaimg.cn/large/008sLeT5gy1h7iu8xp6lnj30u013x1cn.jpg', 'https://wx1.sinaimg.cn/large/008sLeT5gy1h7iu8y0a3ej30u013ywzn.jpg', 'https://wx1.sinaimg.cn/large/008sLeT5gy1h7iu8yd0mtj30u013y7jj.jpg']",,
4828833397871870,Mc65tx1PE,1158495750,星空STARZ,潮流东莞，流行之城，城市新名片，无限的潜力，弥漫青春与活力的城市。时隔十多年再次来到莞城，感受不一样的繁华。📷SONYA7R4+DJImini3Pro带着微博去旅行东莞#随手拍##城市风光#,,东莞,,"随手拍,城市风光",117,46,394,2022-10-26 14:51,小智版iPhone 12,"['https://wx2.sinaimg.cn/large/450d3e06gy1h7ioxentrij23344dne8f.jpg', 'https://wx1.sinaimg.cn/large/450d3e06gy1h7ioxn3dtxj233467h4r4.jpg', 'https://wx4.sinaimg.cn/large/450d3e06gy1h7ioxw2pa0j23344max76.jpg', 'https://wx4.sinaimg.cn/large/450d3e06gy1h7ioy2perxj23344mae8d.jpg', 'https://wx4.sinaimg.cn/large/450d3e06gy1h7ioy998duj23344maqvh.jpg', 'https://wx2.sinaimg.cn/large/450d3e06gy1h7iox7jvw6j23344mae8f.jpg', 'https://wx1.sinaimg.cn/large/450d3e06gy1h7ioygi06jj23344ma4r3.jpg', 'https://wx4.sinaimg.cn/large/450d3e06gy1h7ioymewt7j23344ma7ws.jpg', 'https://wx1.sinaimg.cn/large/450d3e06gy1h7ioyserrhj23344ma4qz.jpg']",,
4828827429634154,Mc5VQEqhA,1437461152,G-oo,半日老莞城游,,,,,0,0,0,2022-10-26 14:27,iPhone客户端,"['https://wx1.sinaimg.cn/large/55adeaa0gy1h7io9sscw0j22c0340e82.jpg', 'https://wx1.sinaimg.cn/large/55adeaa0gy1h7io9rakqgj23402c0e84.jpg', 'https://wx4.sinaimg.cn/large/55adeaa0gy1h7io9ujco8j23402c07wk.jpg', 'https://wx3.sinaimg.cn/large/55adeaa0gy1h7io9w3un6j22c0340e82.jpg', 'https://wx2.sinaimg.cn/large/55adeaa0gy1h7io9xsgknj22c03407wk.jpg', 'https://wx3.sinaimg.cn/large/55adeaa0gy1h7io9zek3uj22c02c0e82.jpg']",,
4828824325852015,Mc5QQoynl,7372686676,cchan11,21号的羊羊很浪漫/想杀狗的好多天/工作日难得一天不是全黑/来m的第一天酒起了一天3杯冻tt雪糕准死得快/又是跟老婆贴贴日/3刷的烤肉/为什么会有人没睡醒去莞城吃早餐跑到石竭到了才发现定错位,,,,,0,0,0,2022-10-26 14:14,iPhone客户端,"['https://wx4.sinaimg.cn/large/0082X2Begy1h7imyhpsslj30zo2564qp.jpg', 'https://wx2.sinaimg.cn/large/0082X2Begy1h7imyirnhej32c0340kjl.jpg', 'https://wx2.sinaimg.cn/large/0082X2Begy1h7imyjqgwgj317b1ky1kx.jpg', 'https://wx1.sinaimg.cn/large/0082X2Begy1h7imylelhuj32c0340qv7.jpg', 'https://wx4.sinaimg.cn/large/0082X2Begy1h7imymp17vj32c0340hdu.jpg', 'https://wx3.sinaimg.cn/large/0082X2Begy1h7imygxlilj33402c07wj.jpg', 'https://wx1.sinaimg.cn/large/0082X2Begy1h7imynyeguj32c0340kjm.jpg', 'https://wx4.sinaimg.cn/large/0082X2Begy1h7imyp3s2gj30zo256hdt.jpg', 'https://wx2.sinaimg.cn/large/0082X2Begy1h7imyq584qj32bz2bz4qq.jpg']",,
4828783893547003,Mc4NDeSJJ,6080561578,小姨妈的美学笔记,一直都在收集医森的功课，看着名大的很多都是营销咖，大家在做功课的时候要擦亮眼睛，慎选！！【小姨妈收集到的各种功课都放在ping仑区了】还在纠结怎么选的不妨先查查！青岛华韩：车柄勋上海华美：聂婕东莞东城华美：袁道红东莞缔美：钟青杰东莞莞城美立方：李志刚中信惠州：曹兴慧义乌欧莱美：周叶云南华美美莱：余龙口碑怎么样？都是什么风格？有无野生案例都可问！,,,,,0,1,0,2022-10-26 11:34,iPhone 13 Pro Max,"['https://wx2.sinaimg.cn/large/006DvpPQly1h7ija1swujj30gv0yywfk.jpg', 'https://wx4.sinaimg.cn/large/006DvpPQly1h7ija2jvd2j30h10z0n0h.jpg', 'https://wx4.sinaimg.cn/large/006DvpPQly1h7ija37w7zj30gy0yyacd.jpg', 'https://wx3.sinaimg.cn/large/006DvpPQly1h7ija3zxo3j30gv0z60x6.jpg', 'https://wx1.sinaimg.cn/large/006DvpPQly1h7ija4ul8nj30h10z8gnm.jpg', 'https://wx3.sinaimg.cn/large/006DvpPQly1h7ija57exjj30kq0b10vt.jpg']",,
4828176948141022,MbP0Gy9QO,2921770037,仙女变美院,【常问问题汇总】莞城天后打国产进口玻尿酸靠谱吗正规吗，皮秒三甲医院，思明广肤皮肤科玻尿酸填充面部法令纹效果好不好，广州市星念光子嫩肤做的好不好如何，成都皮秒祛斑哪个医院好，洗纹身哪里洗的最干净，皮秒洗纹身效果怎么样，超皮秒对皮肤有伤害吗，武汉医院激光祛斑排名，哪家三甲医院有皮秒，都可在线咨询或自助查询O国内整形医院医生口碑案例项目价格在线咨询＆自助查询,,,,,0,2,0,2022-10-24 19:22,,,,
4828163920890909,MbOFG3JLv,7754058711,IsayYes求婚策划师大東,东莞东城求婚‖天黑不需要怕，我陪你走～今晚的星星很美我知道你没有抬头看仔细想想这真是星星的损失求婚服务区域：莞城，东城，南城，万江#求婚策划##求婚##创意求婚#,,东莞,,"求婚策划,求婚,创意求婚",0,0,1,2022-10-24 18:30,Redmi 10X 全芯超越,"['https://wx4.sinaimg.cn/large/008sLeT5gy1h7gk2iasvdj30u013ztfq.jpg', 'https://wx3.sinaimg.cn/large/008sLeT5gy1h7gk2im3mxj30u00mi178.jpg', 'https://wx1.sinaimg.cn/large/008sLeT5gy1h7gk2iy4bcj30u013zqiu.jpg', 'https://wx1.sinaimg.cn/large/008sLeT5gy1h7gk2jblufj30u013znbn.jpg']",,
4828607363154785,Mc0cUdeHD,6091424735,蒜蓉辣酱炸云吞,让我死在老莞城好了,,,,,0,1,0,2022-10-25 23:52,荣耀 9X PRO,,,
4828046224524563,MbLBQiZ2P,3040565005,Kofowo,昨天去扫街老莞城扫街咯好久没碰过相机了,,,,,0,0,1,2022-10-24 10:43,iPhone客户端,"['https://wx2.sinaimg.cn/large/b53b570dgy1h7g6ilbbrxj20zk1hcnnl.jpg', 'https://wx2.sinaimg.cn/large/b53b570dgy1h7g6k1hwazj212z1kwjwb.jpg', 'https://wx2.sinaimg.cn/large/b53b570dgy1h7g6iqvrjuj20x31dnhaf.jpg', 'https://wx2.sinaimg.cn/large/b53b570dgy1h7g6jzbi8rj20yk1fv46t.jpg', 'https://wx2.sinaimg.cn/large/b53b570dgy1h7g6ij9ehfj20zk1hcjsv.jpg', 'https://wx2.sinaimg.cn/large/b53b570dgy1h7g6inh02ij20zk1hctu8.jpg', 'https://wx3.sinaimg.cn/large/b53b570dgy1h7g6izd3imj20zk1hc1kx.jpg', 'https://wx3.sinaimg.cn/large/b53b570dgy1h7g6k3gcejj20zk1hc7vu.jpg', 'https://wx1.sinaimg.cn/large/b53b570dgy1h7g6iu1pgjj20zk1g4e53.jpg']",,
4828528686141517,MbYa0pLGJ,5541283235,啊鑫的小彭友,东莞租房房子转租～大单间带阳台采光好房子在莞城汇峰大厦附近，大单间，房子很干净，有个阳台，带家电，房间在四楼，采光特别好，因为要回老家了，这个单间准备转租出去了，有意向的可以私我。L啊鑫的小彭友的微博视频,,,,,0,0,0,2022-10-25 18:40,东莞租房超话,,"http://f.video.weibocdn.com/u0/kqY7XW5Lgx080gsuYhQk010412007WNo0E010.mp4?label=mp4_hd&template=432x960.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1676615949&ssig=5k%2FGY9jQ7u&KID=unistore,video",
4828008500705448,MbKD02Xwc,5017926207,永祚瀛壖,【东莞市】（驻南城街道）莞城街道、南城街道、东城街道、万江街道、石龙镇、石排镇、茶山镇、企石镇、桥头镇、东坑镇、横沥镇、常平镇、寮步镇、大岭山镇、大朗镇、黄江镇、樟木头镇、谢岗镇（银瓶新区）、塘厦镇、清溪镇、凤岗镇、高埗镇、石碣镇、东莞松山湖高新技术产业开发区、东莞生态产业园、东莞粤海装备产业园、大岭山林场、大屏嶂林场、清溪林场、樟木头林场·滨海湾新区虎门镇、长安镇（长安新区）、沙田镇、厚街镇·水乡特色发展经济区（东莞水乡新城开发区）道滘镇、洪梅镇、麻涌镇、望牛墩镇、中堂镇,,,,,0,0,0,2022-10-24 08:13,vivo Y51s 5G,,,
4827994429063710,MbKgiC1SS,6223746779,虾虾是bp的西兰花,"言情小说#推文##小说#超甜言情我闪婚了个亿万富翁作者:古凌菲来源:番茄小说标签:先婚后爱，现代言情主角:[""慕晴"",""夜君博""]简介:【闪婚+新婚后爱+宠宠宠】被催婚催到连家都不敢回的慕晴，为了能过上清静的日子。租了大哥的同学夜君博假扮自己的丈夫，满以为对方是个普通一族，谁知道人家是第一豪门的当家人。慕晴协议作废夜君博老婆，别闹，乖，跟老公回家。相亲当天豪门继承人拉着我领证作者:古凌菲来源:番茄小说标签:先婚后爱，现代言情主角:[""海彤"",""战胤""]简介:【甜宠+先婚后爱+男主扮猪吃老虎】相亲当天，海彤就闪婚了陌生人。本以为婚后应该过着相敬如宾且平凡的生活没想到闪婚老公竟是个粘人的牛皮糖。最让她惊讶的是，每次她面临困境，他一出面，所有的事情都能迎刃而解。等到她追问时，他总是说运气好。直到有一天，她看了莞城千亿首富因为宠妻而出名的采访，惊讶地发现千亿首富竟然和她老公长得一模一样。他宠妻成狂，宠的就是她呀!怪你过分美丽来源:番茄小说标签:现言日常，现代言情主角:[""莫向晚"",""莫北""]简介:莫向晚行事八面玲珑，年纪轻轻就坐到了经纪总监的位置，人送外号“莫无敌”。她原本以为，那些不堪的过去终将被时间擦个干净，直到那个人再次出现。曾经的Mace，如今的莫北，一声“草草”，就这样打破了她的平静。从抗拒闪避，到信赖缠绵，他越是靠近，她越被吸引。纸醉金迷的娱乐圈，台前璀璨夺目，幕后冷酷无情。当过往昭然若揭，流言肆意纷飞，唯有他，握紧了她的手。时光逼迫我们褪去了满身骄傲，却让我熬过年少以后还可以遇见你，何其幸运。",,,,"推文,小说",0,0,3,2022-10-24 07:17,言情小说超话,,,
4828421891557046,MbVnL6x3E,2071566841,嗜甜型患者,今天你在干什么今天好累😔P1-2:莞城很有名的鸡蛋仔，之前一直没吃过，开了新店试一下，但不是我喜欢的。也不是说不好吃，很香很足味，但是我觉得过于甜了……然后实心很顶饱，但是我还是喜欢脆的鸡蛋仔P3:和同事一起布置的拍视频景，花了不到300哈哈哈P4:买到茶救猪猪钥匙扣啦，老板人超级好，给我们随便摸盲盒，摸到了我们喜欢的哈哈哈P5:爱上鸡公煲了，下班来吃鸡公煲，这家很一般，但是凉拌皮蛋非常好吃😋P6-10:就是游戏厅脑残粉了每周末都要去一个游戏厅哈哈哈，直接玩疯了，这个游戏厅超级大呀还有VR，VR赛车我是真的爱了，太好玩了呀P11:回家路上发现一个摆摊夜市，全是摆摊和车尾箱摆摊，11点多还有超多人喝东西吃东西唱歌，这里变化好大好热闹，感觉好有氛围感P12:好久没吃泰国菜，咖喱真的好下饭，而且好鲜好好吃啊,,,,,0,0,0,2022-10-25 11:35,iPhone客户端,"['https://wx4.sinaimg.cn/large/7b7999f9gy1h7dxigwzl3j22c02c01ky.jpg', 'https://wx1.sinaimg.cn/large/7b7999f9gy1h7dxioskt9j22c02c0qv5.jpg', 'https://wx3.sinaimg.cn/large/7b7999f9gy1h7hda6ggzfj22c02c0b29.jpg', 'https://wx2.sinaimg.cn/large/7b7999f9gy1h7dxj14d1gj22c02c0x6p.jpg', 'https://wx3.sinaimg.cn/large/7b7999f9gy1h7dxj5x6r9j23402c04qr.jpg', 'https://wx1.sinaimg.cn/large/7b7999f9gy1h7dxjd7j18j23402c0qv6.jpg', 'https://wx4.sinaimg.cn/large/7b7999f9gy1h7dxjgyk74j23402c04qq.jpg', 'https://wx3.sinaimg.cn/large/7b7999f9gy1h7dxhxtqi2j23402c01kz.jpg', 'https://wx3.sinaimg.cn/large/7b7999f9gy1h7dxjlvd4zj23402c07wj.jpg']",,
4828382653842586,MbUmtg7Dc,3188566087,皖江-大观,#皖文化#莞城同知、主簿，从四品，非皖人，爱好皖文化，与宜城结缘。,,,,皖文化,0,0,1,2022-10-25 08:59,HUAWEI P30 Pro,"['https://wx4.sinaimg.cn/large/be0da847ly1h7h95b2rnmj21400u0n3x.jpg', 'https://wx4.sinaimg.cn/large/be0da847ly1h7h95c9e8uj21400u0n4p.jpg', 'https://wx4.sinaimg.cn/large/be0da847ly1h7h9595fx3j21400u0tig.jpg', 'https://wx2.sinaimg.cn/large/be0da847ly1h7h959n6cdj21400u042o.jpg', 'https://wx4.sinaimg.cn/large/be0da847ly1h7h95a0sxaj21400u0mxa.jpg', 'https://wx1.sinaimg.cn/large/be0da847ly1h7h95bkq2wj21400u0mz6.jpg', 'https://wx1.sinaimg.cn/large/be0da847ly1h7h95afokjj21400u0glv.jpg', 'https://wx1.sinaimg.cn/large/be0da847ly1h7h95cq0bdj20la11w79p.jpg', 'https://wx3.sinaimg.cn/large/be0da847ly1h7h95rf50bj213z0u0whu.jpg']",,
4827890963188026,MbHzqdnlM,3509500483,人间富贵李牡丹,西平的小女孩到汇一城就换了姿势这两天的天空蓝蓝的很好看我也想要有可爱的花花🎈下午四点夕阳西下的莞城老街道真的很好看画了绿色的眼影时隔很久扎了双马尾一天喝了三杯美式让我觉得自己的血管里流淌的也是美式皮爷的大航海做美式为什么特别特别苦啊Mstand的这个美式第一口巧克力味很重现在出去都到了喝茶的地方啦这个譱的店在这种地方喝茶聊天很舒服但是他家的茶点像那种大批量生产的工业味道黄油和谷古新来的店很漂亮很大很舒服可能我点的不太好只有南瓜泥很好吃可是很容易腻到乌冬凉面味道还可以就是太太太太咸了三文鱼好干塔塔酱还可以啦这家麦当劳就很离谱一边吃着垃圾食品一边脚下踩着小车酸笋卷很好吃油柑冰也很好喝儿童套餐的玩具土豆好丑在商场门口还看到了用breaking打架的年轻人在寮步看到了一个夜市就有那种夏天路边大排档的感觉但是我们挑的店很难吃这家路边摊的烤肉还可以就在小区背后这种露天烧烤肉就很有家里的感觉来大姨妈的时候发现这边竟然有专门做姨妈茶的饮品店又贴心又神奇今天霜降也决定和自己约会一次约会当然要送花就自己买了两支玫瑰和应节气的菊花回来以后也买了红柿来应景今天买了一条超级丑的窄脚裤来配学校发的美宜佳红色polo衫不过也买了三只口红为约会买单浪漫永远不是很难的事情啦没有人的话也可以自己给自己浪漫浪漫是一种生活态度啦也不需要很多很多的东西一支花一次约会一个礼物一顿饭甚至抬头看天空看日落看月亮都可以是浪漫的事情,,,,,0,0,1,2022-10-24 00:26,,"['https://wx1.sinaimg.cn/large/d12eba43gy1h7fo7827ekj22dc35shdx.jpg', 'https://wx4.sinaimg.cn/large/d12eba43gy1h7fo7yurk2j22dc35s78o.jpg', 'https://wx4.sinaimg.cn/large/d12eba43gy1h7fo7ipeanj22dc35snpd.jpg', 'https://wx1.sinaimg.cn/large/d12eba43gy1h7fo7bi1hdj20xc18gju4.jpg', 'https://wx1.sinaimg.cn/large/d12eba43gy1h7fo7c6x9zj20xc18g16l.jpg', 'https://wx2.sinaimg.cn/large/d12eba43gy1h7fo7eeaf3j22002yohdt.jpg', 'https://wx3.sinaimg.cn/large/d12eba43gy1h7fo75owj4j22dd35snpe.jpg', 'https://wx3.sinaimg.cn/large/d12eba43gy1h7fo78yr2lj22002yohdt.jpg', 'https://wx2.sinaimg.cn/large/d12eba43gy1h7fo7g7w1dj22662w81kz.jpg']",,
4828371060786330,MbU3M3iyK,6425251706,一只看脸兔,怎么做G课呢？更多的整理往↓看：田永成【性J比比较高，稳定性不错】兰州时光罗梅、成都忠爱美成彭忠、广州军美王世虎、深圳艺星朱辉、南昌广济徐兴华、东莞莞城天后门诊黄江泊、刚整理出来的G课：宋新，张筠莉，李晨耕，杨凯，姜民范，韩愚弟，张波涛，孙淼，刘昆鹏，有些东西没办法直白的说，要精挑细选啊O成功避坑变美、不走弯路从这几步开始~~~,,,,,0,1,1,2022-10-25 08:13,看脸兔整形笔记超话,,,
4828253543728707,MbR0efE0r,1850898755,燕岭人家,别了高明，又游同沙，俯视莞城，畅游威远。,,东莞·东莞会展国际大酒店,,,0,0,0,2022-10-25 00:26,真我GT大师探索版,"['https://wx2.sinaimg.cn/large/6e527943gy1h7gudb5r1xj237k1t0kjm.jpg', 'https://wx1.sinaimg.cn/large/6e527943gy1h7gudd9f57j235s2dcx6t.jpg', 'https://wx4.sinaimg.cn/large/6e527943gy1h7gudedjx6j237k1t0wxy.jpg']",,
4850974625370251,Mlo58mx2X,6187992690,城市报-观城者,【#东莞全域32个镇街放开住房限购#】#东莞全域放开住房限购#12月26日，东莞市住建局官网发布关于进一步优化房地产调控政策的通知。自通知印发之日起，东莞市莞城街道、东城街道、南城街道、万江街道、松山湖高新技术产业开发区的新建商品住房和二手商品住房，须自商品房买卖合同（或房地产买卖合同）网签备案之日起满3年或取得不动产权证满2年方可上市交易，上述区域暂停实行商品住房限购政策。东莞市其他区域的新建商品住房须自商品房买卖合同网签备案之日起满3年方可上市交易，二手商品住房暂停实行限售政策。这也意味着，即日起，东莞全域32个镇街放开住房限购。（界面新闻）,,,,"东莞全域32个镇街放开住房限购,东莞全域放开住房限购",0,0,0,2022-12-26 17:12,iPhone客户端,['https://wx2.sinaimg.cn/large/006KMbzIly1h9hbuod5ooj30oo0v4tf5.jpg'],,
4850974248147087,Mlo4wybqD,2154848361,Twitter-No1,#房地产#据南方都市报刚刚消息，12月26日，东莞市住房和城乡建设局官网发布《关于进一步优化房地产调控政策的通知》(下称“通知”)称，东莞莞城街道、东城街道、南城街道、万江街道、松山湖高新技术产业开发区的新建商品住房和二手商品住房，须自商品房买卖合同(或房地产买卖合同)网签备案之日起满3年或取得不动产权证满2年方可上市交易，上述区域暂停实行商品住房限购政策。这也意味着，即日起东莞全域放开住房限购。通知显示，为切实贯彻党中央、国务院决策部署，坚持房子是用来住的、不是用来炒的定位，因城施策，支持刚性和改善性住房需求，确保房地产市场平稳发展，推动房地产业向新发展模式平稳过渡，经市人民政府同意，现将有关事项通知如下：自本通知印发之日起，东莞莞城街道、东城街道、南城街道、万江街道、松山湖高新技术产业开发区的新建商品住房和二手商品住房，须自商品房买卖合同(或房地产买卖合同)网签备案之日起满3年或取得不动产权证满2年方可上市交易，上述区域暂停实行商品住房限购政策。东莞其他区域的新建商品住房须自商品房买卖合同网签备案之日起满3年方可上市交易，二手商品住房暂停实行限售政策。本通知自印发之日起施行。此前相关政策措施与本通知不一致的，以本通知内容为准。东莞市住建局方面表示，经过近年持续强化调控，东莞房地产市场运行逐渐回归理性，刚性和改善型住房需求占绝对主导地位。预计明年包括重点区域在内，全市商品住房供应较为充足，“三限房”等共有产权住房也加快配售，将为市场提供更多选择。,,,,房地产,0,0,0,2022-12-26 17:10,微博 weibo.com,,,
4827879235913214,MbHgvoOiq,1890832837,pigeatfoodfatpig,《买树记》本以为买好一颗很喜欢的树，结果搬运工的失误，去拿货的时候，发现给了另一个卖家，为了保持好说话的人设，我选择老板给我的更大更贵更丑的一盆。还好最终在海小姐的劝服下，跟老板联系更换，极具老莞城亲和力的老板说可退可换。或许就是这样，经历过太多次自以为是的时刻，必定会得到落空的现实。即便这个现实收获良多，但终究不是自己想要的，或者收获不足以添补空缺，期间的落差就会被无限放大。失意总是贯穿着人，根本不存在自以为是的空间。小小的经历，大大的感悟。让自己警惕不要自以为是，大概率下次还会再犯。27岁是什么，大概是最冷静不下来的时候，逐渐学着跟失意做朋友。很感恩，感谢有海小姐的陪伴，也感激我遇到的人。,,,,,0,0,8,2022-10-23 23:39,iPhone 13,"['https://wx4.sinaimg.cn/large/70b3d1c5gy1h7fmo6b16sj22c02c07wi.jpg', 'https://wx2.sinaimg.cn/large/70b3d1c5gy1h7fmo7vg7uj22c02c0b2a.jpg', 'https://wx4.sinaimg.cn/large/70b3d1c5gy1h7fmo9fvy6j22c02c0qv6.jpg', 'https://wx3.sinaimg.cn/large/70b3d1c5gy1h7fmob46vlj22c02c0hdu.jpg', 'https://wx2.sinaimg.cn/large/70b3d1c5gy1h7fmod5o7pj22c02c0b2c.jpg', 'https://wx2.sinaimg.cn/large/70b3d1c5gy1h7fmo4wm6xj22c02c0kjl.jpg', 'https://wx2.sinaimg.cn/large/70b3d1c5gy1h7fmoekk07j22c02c0npe.jpg', 'https://wx1.sinaimg.cn/large/70b3d1c5gy1h7fmog97toj22c02c0x6p.jpg', 'https://wx2.sinaimg.cn/large/70b3d1c5gy1h7fmoh2it4j22c02c04qp.jpg']",,
4850973933309782,Mlo41dT1A,1067419347,地产天下官微,【即日起，#东莞全域放开住房限购#】12月26日，东莞市住房和城乡建设局官网发布《关于进一步优化房地产调控政策的通知》称，东莞莞城街道、东城街道、南城街道、万江街道、松山湖高新技术产业开发区的新建商品住房和二手商品住房，须自商品房买卖合同（或房地产买卖合同）网签备案之日起满3年或取得不动产权证满2年方可上市交易，上述区域暂停实行商品住房限购政策。这也意味着，即日起东莞全域放开住房限购。,,,,东莞全域放开住房限购,0,0,0,2022-12-26 17:09,iPhone客户端,['https://wx2.sinaimg.cn/large/3f9f86d3ly1h9hbrnfu04j20u01gsjyv.jpg'],,
4827860118276520,MbGLFyJ6g,5400436920,吴牧野Official,10月23日，@吴牧野WMY携《强者独白Ⅱ·李斯特巅峰作品选》来到了“世界工厂”：东莞，用音乐追溯大湾区艺术精神的源流，听”新一线“莞城的不寻常声音。#吴牧野李斯特钢琴独奏世界巡演#,,,吴牧野WMY,吴牧野李斯特钢琴独奏世界巡演,28,30,119,2022-10-23 22:23,吴牧野超话,"['https://wx3.sinaimg.cn/large/005TtGlily1h7fimn49tkj30u0190dhf.jpg', 'https://wx3.sinaimg.cn/large/005TtGlily1h7fimhh22jj30u0190q8r.jpg', 'https://wx3.sinaimg.cn/large/005TtGlily1h7fimqnkbyj30u0190q3v.jpg', 'https://wx3.sinaimg.cn/large/005TtGlily1h7fimm4l97j31900u0aev.jpg', 'https://wx4.sinaimg.cn/large/005TtGlily1h7fimnmqz3j30u0190dk5.jpg', 'https://wx1.sinaimg.cn/large/005TtGlily1h7fimlcdytj30u01900t9.jpg', 'https://wx2.sinaimg.cn/large/005TtGlily1h7fimnainhj30u0190gm8.jpg', 'https://wx2.sinaimg.cn/large/005TtGlily1h7fja0u3roj31hc0u076g.jpg', 'https://wx1.sinaimg.cn/large/005TtGlily1h7fja262d3j31hc0u0wjt.jpg']",,
